case,activity,timestamp,resource,department,group,channel,enddate,responsible,org_group,activity_id
case-10472,T10 Determine necessity to stop indication,2011/11/17 16:43:45,Resource03,General,Group 8,Internet,2011-12-13 08:01:09.294000+01:00,Resource11,Group 1,5
case-4397,Confirmation of receipt,2010/12/15 08:38:28,Resource11,Customer contact,,Internet,2011-01-03 11:20:14.128000+01:00,Resource11,EMPTY,1
case-4397,T06 Determine necessity of stop advice,2010/12/15 08:42:06,Resource11,Customer contact,,Internet,2011-01-03 11:20:14.128000+01:00,Resource11,Group 1,4
case-4397,T10 Determine necessity to stop indication,2010/12/15 08:44:09,Resource11,Customer contact,,Internet,2011-01-03 11:20:14.128000+01:00,Resource11,Group 1,5
case-4397,T02 Check confirmation of receipt,2010/12/15 08:58:06,Resource19,Customer contact,,Internet,2011-01-03 11:20:14.128000+01:00,Resource11,EMPTY,2
case-4397,T04 Determine confirmation of receipt,2010/12/15 09:08:19,Resource11,Customer contact,,Internet,2011-01-03 11:20:14.128000+01:00,Resource11,EMPTY,6
case-4397,T05 Print and send confirmation of receipt,2010/12/15 09:08:44,Resource11,Customer contact,,Internet,2011-01-03 11:20:14.128000+01:00,Resource11,Group 2,7
case-9414,Confirmation of receipt,2011/09/20 15:37:27,Resource03,General,Group 8,Internet,2011-09-26 14:31:54.627000+02:00,Resource11,EMPTY,1
case-9414,T02 Check confirmation of receipt,2011/09/20 15:37:56,Resource03,General,Group 8,Internet,2011-09-26 14:31:54.627000+02:00,Resource11,Group 4,2
case-9414,T06 Determine necessity of stop advice,2011/09/20 15:40:18,Resource03,General,Group 8,Internet,2011-09-26 14:31:54.627000+02:00,Resource11,Group 1,4
case-9414,T10 Determine necessity to stop indication,2011/09/20 15:41:22,Resource03,General,Group 8,Internet,2011-09-26 14:31:54.627000+02:00,Resource11,Group 1,5
case-9414,T04 Determine confirmation of receipt,2011/09/21 14:05:25,Resource03,General,Group 8,Internet,2011-09-26 14:31:54.627000+02:00,Resource11,EMPTY,6
case-9414,T05 Print and send confirmation of receipt,2011/09/21 14:05:39,Resource03,General,Group 8,Internet,2011-09-26 14:31:54.627000+02:00,Resource11,Group 2,7
case-4020,Confirmation of receipt,2010/11/01 12:46:24,Resource11,General,,Post,2010-12-02 13:54:08.640000+01:00,Resource07,Group 1,1
case-4020,T06 Determine necessity of stop advice,2010/11/01 12:46:55,Resource11,General,,Post,2010-12-02 13:54:08.640000+01:00,Resource07,Group 1,4
case-4020,T10 Determine necessity to stop indication,2010/11/01 12:47:52,Resource11,General,,Post,2010-12-02 13:54:08.640000+01:00,Resource07,Group 1,5
case-4020,T02 Check confirmation of receipt,2010/11/04 10:29:40,Resource19,General,,Post,2010-12-02 13:54:08.640000+01:00,Resource07,EMPTY,2
case-4020,T04 Determine confirmation of receipt,2010/11/09 11:20:01,Resource19,General,,Post,2010-12-02 13:54:08.640000+01:00,Resource07,EMPTY,6
case-4020,T05 Print and send confirmation of receipt,2010/11/11 12:53:21,Resource20,General,,Post,2010-12-02 13:54:08.640000+01:00,Resource07,Group 2,7
case-10198,Confirmation of receipt,2011/11/07 15:41:35,Resource03,General,Group 8,Internet,2011-12-07 08:50:52.710000+01:00,Resource11,EMPTY,1
case-10198,T06 Determine necessity of stop advice,2011/11/07 15:42:00,Resource03,General,Group 8,Internet,2011-12-07 08:50:52.710000+01:00,Resource11,Group 1,4
case-10198,T02 Check confirmation of receipt,2011/11/07 15:42:25,Resource03,General,Group 8,Internet,2011-12-07 08:50:52.710000+01:00,Resource11,Group 4,2
case-10198,T04 Determine confirmation of receipt,2011/11/07 15:42:53,Resource03,General,Group 8,Internet,2011-12-07 08:50:52.710000+01:00,Resource11,Group 3,6
case-10198,T05 Print and send confirmation of receipt,2011/11/07 15:43:09,Resource03,General,Group 8,Internet,2011-12-07 08:50:52.710000+01:00,Resource11,Group 2,7
case-10198,T10 Determine necessity to stop indication,2011/11/07 15:43:33,Resource03,General,Group 8,Internet,2011-12-07 08:50:52.710000+01:00,Resource11,Group 1,5
case-7310,Confirmation of receipt,2011/05/03 11:43:12,Resource15,General,Group 5,Desk,2011-07-26 08:47:26.864000+02:00,Resource22,EMPTY,1
case-7310,T02 Check confirmation of receipt,2011/05/03 11:43:53,Resource15,General,Group 5,Desk,2011-07-26 08:47:26.864000+02:00,Resource22,Group 4,2
case-7310,T04 Determine confirmation of receipt,2011/05/03 11:44:28,Resource15,General,Group 5,Desk,2011-07-26 08:47:26.864000+02:00,Resource22,Group 3,6
case-7310,T06 Determine necessity of stop advice,2011/05/03 11:49:32,Resource15,General,Group 5,Desk,2011-07-26 08:47:26.864000+02:00,Resource22,Group 1,4
case-7310,T10 Determine necessity to stop indication,2011/05/03 12:13:17,Resource15,General,Group 5,Desk,2011-07-26 08:47:26.864000+02:00,Resource22,Group 1,5
case-7310,T05 Print and send confirmation of receipt,2011/05/11 11:36:43,admin1,General,Group 5,Desk,2011-07-26 08:47:26.864000+02:00,Resource22,Group 2,7
case-5557,Confirmation of receipt,2011/03/07 16:14:30,Resource09,General,,Internet,2011-05-16 16:12:18.768000+02:00,Resource09,EMPTY,1
case-5557,T02 Check confirmation of receipt,2011/03/07 16:14:51,Resource09,General,,Internet,2011-05-16 16:12:18.768000+02:00,Resource09,Group 4,2
case-5557,T04 Determine confirmation of receipt,2011/03/07 16:15:16,Resource09,General,,Internet,2011-05-16 16:12:18.768000+02:00,Resource09,Group 3,6
case-5557,T05 Print and send confirmation of receipt,2011/03/07 16:15:26,Resource09,General,,Internet,2011-05-16 16:12:18.768000+02:00,Resource09,Group 2,7
case-5557,T06 Determine necessity of stop advice,2011/03/08 08:32:34,Resource09,General,,Internet,2011-05-16 16:12:18.768000+02:00,Resource09,Group 1,4
case-5557,T10 Determine necessity to stop indication,2011/03/08 08:33:34,Resource09,General,,Internet,2011-05-16 16:12:18.768000+02:00,Resource09,Group 1,5
case-8646,Confirmation of receipt,2011/07/18 12:01:13,Resource27,General,Group 5,Internet,2011-10-04 15:20:59.123000+02:00,Resource06,Group 1,1
case-8646,T02 Check confirmation of receipt,2011/08/31 10:12:16,Resource06,General,Group 5,Internet,2011-10-04 15:20:59.123000+02:00,Resource06,EMPTY,2
case-8646,T04 Determine confirmation of receipt,2011/08/31 10:12:32,Resource06,General,Group 5,Internet,2011-10-04 15:20:59.123000+02:00,Resource06,Group 3,6
case-8646,T05 Print and send confirmation of receipt,2011/08/31 10:12:49,Resource06,General,Group 5,Internet,2011-10-04 15:20:59.123000+02:00,Resource06,Group 2,7
case-8646,T06 Determine necessity of stop advice,2011/08/31 10:13:31,Resource06,General,Group 5,Internet,2011-10-04 15:20:59.123000+02:00,Resource06,Group 1,4
case-8646,T10 Determine necessity to stop indication,2011/08/31 10:14:25,Resource06,General,Group 5,Internet,2011-10-04 15:20:59.123000+02:00,Resource06,Group 1,5
case-8746,Confirmation of receipt,2011/07/22 10:48:01,Resource27,General,Group 5,Internet,2011-08-23 12:25:02.669000+02:00,Resource06,Group 1,1
case-8746,T02 Check confirmation of receipt,2011/08/03 13:20:28,Resource06,General,Group 5,Internet,2011-08-23 12:25:02.669000+02:00,Resource06,EMPTY,2
case-8746,T04 Determine confirmation of receipt,2011/08/03 13:20:52,Resource06,General,Group 5,Internet,2011-08-23 12:25:02.669000+02:00,Resource06,Group 3,6
case-8746,T06 Determine necessity of stop advice,2011/08/03 13:21:11,Resource06,General,Group 5,Internet,2011-08-23 12:25:02.669000+02:00,Resource06,Group 1,4
case-8746,T05 Print and send confirmation of receipt,2011/08/03 13:21:35,Resource06,General,Group 5,Internet,2011-08-23 12:25:02.669000+02:00,Resource06,Group 2,7
case-8746,T10 Determine necessity to stop indication,2011/08/22 12:40:05,Resource06,General,Group 5,Internet,2011-08-23 12:25:02.669000+02:00,Resource06,Group 1,5
case-4517,Confirmation of receipt,2010/12/15 10:50:08,Resource01,General,,Internet,2011-01-04 09:31:35.967000+01:00,Resource01,EMPTY,1
case-4517,T02 Check confirmation of receipt,2010/12/15 10:50:35,Resource01,General,,Internet,2011-01-04 09:31:35.967000+01:00,Resource01,Group 4,2
case-4517,T06 Determine necessity of stop advice,2010/12/15 10:51:42,Resource01,General,,Internet,2011-01-04 09:31:35.967000+01:00,Resource01,Group 1,4
case-4517,T10 Determine necessity to stop indication,2010/12/15 10:52:34,Resource01,General,,Internet,2011-01-04 09:31:35.967000+01:00,Resource01,Group 1,5
case-4517,T04 Determine confirmation of receipt,2010/12/16 09:39:16,Resource19,General,,Internet,2011-01-04 09:31:35.967000+01:00,Resource01,EMPTY,6
case-4517,T05 Print and send confirmation of receipt,2010/12/17 10:17:19,admin1,General,,Internet,2011-01-04 09:31:35.967000+01:00,Resource01,Group 2,7
case-9981,Confirmation of receipt,2011/10/11 10:22:13,Resource03,General,Group 2,Internet,2011-10-11 10:36:32.140000+02:00,Resource03,EMPTY,1
case-9981,T02 Check confirmation of receipt,2011/10/11 10:22:32,Resource03,General,Group 2,Internet,2011-10-11 10:36:32.140000+02:00,Resource03,Group 4,2
case-9981,T04 Determine confirmation of receipt,2011/10/11 10:22:46,Resource03,General,Group 2,Internet,2011-10-11 10:36:32.140000+02:00,Resource03,Group 3,6
case-9981,T05 Print and send confirmation of receipt,2011/10/11 10:23:00,Resource03,General,Group 2,Internet,2011-10-11 10:36:32.140000+02:00,Resource03,Group 2,7
case-9981,T06 Determine necessity of stop advice,2011/10/11 10:23:27,Resource03,General,Group 2,Internet,2011-10-11 10:36:32.140000+02:00,Resource03,Group 1,4
case-9981,T10 Determine necessity to stop indication,2011/10/11 10:28:16,Resource03,General,Group 2,Internet,2011-10-11 10:36:32.140000+02:00,Resource03,Group 1,5
case-4396,Confirmation of receipt,2010/11/25 16:35:43,Resource07,General,,Internet,2010-12-23 08:12:07.587000+01:00,Resource07,Group 1,1
case-4396,T06 Determine necessity of stop advice,2010/11/25 16:35:59,Resource07,General,,Internet,2010-12-23 08:12:07.587000+01:00,Resource07,Group 1,4
case-4396,T10 Determine necessity to stop indication,2010/11/25 16:36:17,Resource07,General,,Internet,2010-12-23 08:12:07.587000+01:00,Resource07,Group 1,5
case-4396,T02 Check confirmation of receipt,2010/11/25 17:36:52,Resource32,General,,Internet,2010-12-23 08:12:07.587000+01:00,Resource07,Group 4,2
case-4396,T04 Determine confirmation of receipt,2010/11/30 12:01:22,Resource07,General,,Internet,2010-12-23 08:12:07.587000+01:00,Resource07,Group 3,6
case-4396,T05 Print and send confirmation of receipt,2010/12/06 15:18:46,admin1,General,,Internet,2010-12-23 08:12:07.587000+01:00,Resource07,Group 2,7
case-9163,Confirmation of receipt,2011/09/12 14:37:40,Resource05,General,Group 5,Internet,2011-10-04 13:14:49.460000+02:00,Resource05,EMPTY,1
case-9163,T02 Check confirmation of receipt,2011/09/12 14:38:16,Resource05,General,Group 5,Internet,2011-10-04 13:14:49.460000+02:00,Resource05,Group 4,2
case-9163,T04 Determine confirmation of receipt,2011/09/12 14:38:54,Resource05,General,Group 5,Internet,2011-10-04 13:14:49.460000+02:00,Resource05,Group 3,6
case-9163,T05 Print and send confirmation of receipt,2011/09/12 14:40:16,Resource05,General,Group 5,Internet,2011-10-04 13:14:49.460000+02:00,Resource05,Group 2,7
case-9163,T06 Determine necessity of stop advice,2011/09/12 14:40:36,Resource05,General,Group 5,Internet,2011-10-04 13:14:49.460000+02:00,Resource05,Group 1,4
case-9163,T10 Determine necessity to stop indication,2011/09/12 14:42:56,Resource05,General,Group 5,Internet,2011-10-04 13:14:49.460000+02:00,Resource05,Group 1,5
case-7472,Confirmation of receipt,2011/05/12 15:08:38,Resource08,General,,Desk,2011-06-16 10:45:12.296000+02:00,Resource08,EMPTY,1
case-7472,T02 Check confirmation of receipt,2011/05/12 15:09:53,Resource08,General,,Desk,2011-06-16 10:45:12.296000+02:00,Resource08,EMPTY,2
case-7472,T04 Determine confirmation of receipt,2011/05/12 15:10:49,Resource08,General,,Desk,2011-06-16 10:45:12.296000+02:00,Resource08,EMPTY,6
case-7472,T06 Determine necessity of stop advice,2011/05/12 15:11:19,Resource08,General,,Desk,2011-06-16 10:45:12.296000+02:00,Resource08,Group 1,4
case-7472,T10 Determine necessity to stop indication,2011/05/12 15:43:48,Resource08,General,,Desk,2011-06-16 10:45:12.296000+02:00,Resource08,Group 1,5
case-7472,T05 Print and send confirmation of receipt,2011/05/13 13:54:06,admin1,General,,Desk,2011-06-16 10:45:12.296000+02:00,Resource08,Group 2,7
case-8954,Confirmation of receipt,2011/08/04 11:33:25,Resource04,General,Group 5,Internet,2011-11-16 10:10:47.056000+01:00,Resource23,Group 1,1
case-8954,T02 Check confirmation of receipt,2011/08/04 11:33:47,Resource04,General,Group 5,Internet,2011-11-16 10:10:47.056000+01:00,Resource23,Group 4,2
case-8954,T04 Determine confirmation of receipt,2011/08/04 11:34:05,Resource04,General,Group 5,Internet,2011-11-16 10:10:47.056000+01:00,Resource23,Group 3,6
case-8954,T05 Print and send confirmation of receipt,2011/08/04 11:34:24,Resource04,General,Group 5,Internet,2011-11-16 10:10:47.056000+01:00,Resource23,Group 2,7
case-8954,T06 Determine necessity of stop advice,2011/08/04 11:34:42,Resource04,General,Group 5,Internet,2011-11-16 10:10:47.056000+01:00,Resource23,Group 1,4
case-8954,T10 Determine necessity to stop indication,2011/08/04 11:35:01,Resource04,General,Group 5,Internet,2011-11-16 10:10:47.056000+01:00,Resource23,Group 1,5
case-7060,Confirmation of receipt,2011/05/02 12:17:29,Resource18,General,Group 5,Internet,2011-09-14 16:00:50.214000+02:00,Resource12,EMPTY,1
case-7060,T02 Check confirmation of receipt,2011/05/02 12:17:47,Resource18,General,Group 5,Internet,2011-09-14 16:00:50.214000+02:00,Resource12,Group 4,2
case-7060,T04 Determine confirmation of receipt,2011/05/02 12:18:30,Resource18,General,Group 5,Internet,2011-09-14 16:00:50.214000+02:00,Resource12,Group 3,6
case-7060,T05 Print and send confirmation of receipt,2011/05/02 12:18:45,Resource18,General,Group 5,Internet,2011-09-14 16:00:50.214000+02:00,Resource12,Group 2,7
case-7060,T06 Determine necessity of stop advice,2011/05/27 09:37:57,Resource15,General,Group 5,Internet,2011-09-14 16:00:50.214000+02:00,Resource12,Group 1,4
case-7060,T10 Determine necessity to stop indication,2011/05/27 09:38:19,Resource15,General,Group 5,Internet,2011-09-14 16:00:50.214000+02:00,Resource12,Group 1,5
case-8833,Confirmation of receipt,2011/08/04 08:46:14,Resource12,General,Group 5,Internet,2011-08-30 15:15:19.487000+02:00,Resource12,EMPTY,1
case-8833,T02 Check confirmation of receipt,2011/08/04 08:47:53,Resource12,General,Group 5,Internet,2011-08-30 15:15:19.487000+02:00,Resource12,Group 4,2
case-8833,T04 Determine confirmation of receipt,2011/08/04 08:48:19,Resource12,General,Group 5,Internet,2011-08-30 15:15:19.487000+02:00,Resource12,Group 3,6
case-8833,T05 Print and send confirmation of receipt,2011/08/04 08:48:57,Resource12,General,Group 5,Internet,2011-08-30 15:15:19.487000+02:00,Resource12,Group 2,7
case-8833,T06 Determine necessity of stop advice,2011/08/04 08:50:07,Resource12,General,Group 5,Internet,2011-08-30 15:15:19.487000+02:00,Resource12,Group 1,4
case-8833,T10 Determine necessity to stop indication,2011/08/04 09:02:32,Resource12,General,Group 5,Internet,2011-08-30 15:15:19.487000+02:00,Resource12,Group 1,5
case-11214,Confirmation of receipt,2012/01/10 14:41:29,Resource07,General,Group 2,Internet,,Resource07,EMPTY,1
case-11214,T02 Check confirmation of receipt,2012/01/10 14:42:09,Resource07,General,Group 2,Internet,,Resource07,Group 4,2
case-11214,T04 Determine confirmation of receipt,2012/01/10 14:42:36,Resource07,General,Group 2,Internet,,Resource07,Group 3,6
case-11214,T05 Print and send confirmation of receipt,2012/01/10 14:43:18,Resource07,General,Group 2,Internet,,Resource07,Group 2,7
case-11214,T06 Determine necessity of stop advice,2012/01/10 14:48:12,Resource07,General,Group 2,Internet,,Resource07,Group 1,4
case-11214,T10 Determine necessity to stop indication,2012/01/10 14:48:58,Resource07,General,Group 2,Internet,,Resource07,Group 1,5
case-10286,Confirmation of receipt,2011/11/09 09:19:20,Resource03,General,Group 8,Post,2011-12-07 09:11:03.638000+01:00,Resource11,EMPTY,1
case-10286,T02 Check confirmation of receipt,2011/11/09 09:22:21,Resource03,General,Group 8,Post,2011-12-07 09:11:03.638000+01:00,Resource11,Group 4,2
case-10286,T04 Determine confirmation of receipt,2011/11/09 09:22:39,Resource03,General,Group 8,Post,2011-12-07 09:11:03.638000+01:00,Resource11,Group 3,6
case-10286,T05 Print and send confirmation of receipt,2011/11/09 09:22:57,Resource03,General,Group 8,Post,2011-12-07 09:11:03.638000+01:00,Resource11,Group 2,7
case-10286,T06 Determine necessity of stop advice,2011/11/09 09:23:13,Resource03,General,Group 8,Post,2011-12-07 09:11:03.638000+01:00,Resource11,Group 1,4
case-10286,T10 Determine necessity to stop indication,2011/11/09 09:31:00,Resource03,General,Group 8,Post,2011-12-07 09:11:03.638000+01:00,Resource11,Group 1,5
case-10487,Confirmation of receipt,2011/11/18 12:02:46,Resource03,General,Group 8,Internet,2011-12-07 09:56:05.674000+01:00,Resource11,EMPTY,1
case-10487,T02 Check confirmation of receipt,2011/11/18 12:03:07,Resource03,General,Group 8,Internet,2011-12-07 09:56:05.674000+01:00,Resource11,Group 4,2
case-10487,T04 Determine confirmation of receipt,2011/11/18 12:03:27,Resource03,General,Group 8,Internet,2011-12-07 09:56:05.674000+01:00,Resource11,Group 3,6
case-10487,T05 Print and send confirmation of receipt,2011/11/18 12:03:42,Resource03,General,Group 8,Internet,2011-12-07 09:56:05.674000+01:00,Resource11,Group 2,7
case-10487,T06 Determine necessity of stop advice,2011/11/18 12:04:04,Resource03,General,Group 8,Internet,2011-12-07 09:56:05.674000+01:00,Resource11,Group 1,4
case-10487,T10 Determine necessity to stop indication,2011/11/18 12:04:25,Resource03,General,Group 8,Internet,2011-12-07 09:56:05.674000+01:00,Resource11,Group 1,5
case-6996,Confirmation of receipt,2011/04/19 09:10:57,Resource01,General,,Desk,2011-05-23 09:22:52.709000+02:00,Resource11,EMPTY,1
case-6996,T02 Check confirmation of receipt,2011/04/19 09:11:16,Resource01,General,,Desk,2011-05-23 09:22:52.709000+02:00,Resource11,Group 4,2
case-6996,T04 Determine confirmation of receipt,2011/04/19 09:11:30,Resource01,General,,Desk,2011-05-23 09:22:52.709000+02:00,Resource11,Group 3,6
case-6996,T05 Print and send confirmation of receipt,2011/04/19 09:11:42,Resource01,General,,Desk,2011-05-23 09:22:52.709000+02:00,Resource11,Group 2,7
case-6996,T06 Determine necessity of stop advice,2011/04/19 09:12:15,Resource01,General,,Desk,2011-05-23 09:22:52.709000+02:00,Resource11,Group 1,4
case-6996,T10 Determine necessity to stop indication,2011/04/19 09:13:51,Resource01,General,,Desk,2011-05-23 09:22:52.709000+02:00,Resource11,Group 1,5
case-5750,Confirmation of receipt,2011/02/24 10:33:47,Resource14,General,,Internet,2011-04-20 09:52:55.437000+02:00,Resource14,EMPTY,1
case-5750,T06 Determine necessity of stop advice,2011/02/24 10:37:49,Resource14,General,,Internet,2011-04-20 09:52:55.437000+02:00,Resource14,Group 1,4
case-5750,T10 Determine necessity to stop indication,2011/02/24 10:38:30,Resource14,General,,Internet,2011-04-20 09:52:55.437000+02:00,Resource14,Group 1,5
case-5750,T02 Check confirmation of receipt,2011/02/24 10:43:13,Resource18,General,,Internet,2011-04-20 09:52:55.437000+02:00,Resource14,EMPTY,2
case-5750,T04 Determine confirmation of receipt,2011/02/24 10:43:58,Resource18,General,,Internet,2011-04-20 09:52:55.437000+02:00,Resource14,EMPTY,6
case-5750,T05 Print and send confirmation of receipt,2011/02/24 13:47:34,admin1,General,,Internet,2011-04-20 09:52:55.437000+02:00,Resource14,Group 2,7
case-11115,Confirmation of receipt,2012/01/18 15:46:13,Resource13,General,Group 5,Internet,,Resource13,EMPTY,1
case-11115,T06 Determine necessity of stop advice,2012/01/18 15:46:47,Resource13,General,Group 5,Internet,,Resource13,Group 1,4
case-11115,T02 Check confirmation of receipt,2012/01/18 15:47:30,Resource13,General,Group 5,Internet,,Resource13,EMPTY,2
case-11115,T04 Determine confirmation of receipt,2012/01/18 15:48:12,Resource13,General,Group 5,Internet,,Resource13,EMPTY,6
case-11115,T10 Determine necessity to stop indication,2012/01/18 15:48:49,Resource13,General,Group 5,Internet,,Resource13,Group 1,5
case-11115,T05 Print and send confirmation of receipt,2012/01/18 15:49:34,Resource13,General,Group 5,Internet,,Resource13,EMPTY,7
case-7751,Confirmation of receipt,2011/05/27 12:51:00,Resource22,General,,Internet,2011-05-30 16:47:33.837000+02:00,Resource22,Group 1,1
case-7751,T02 Check confirmation of receipt,2011/05/27 12:51:30,Resource22,General,,Internet,2011-05-30 16:47:33.837000+02:00,Resource22,Group 4,2
case-7751,T04 Determine confirmation of receipt,2011/05/27 12:51:55,Resource22,General,,Internet,2011-05-30 16:47:33.837000+02:00,Resource22,Group 3,6
case-7751,T05 Print and send confirmation of receipt,2011/05/27 12:52:15,Resource22,General,,Internet,2011-05-30 16:47:33.837000+02:00,Resource22,Group 2,7
case-7751,T06 Determine necessity of stop advice,2011/05/27 12:53:19,Resource22,General,,Internet,2011-05-30 16:47:33.837000+02:00,Resource22,Group 1,4
case-7751,T10 Determine necessity to stop indication,2011/05/27 12:54:42,Resource22,General,,Internet,2011-05-30 16:47:33.837000+02:00,Resource22,Group 1,5
case-8775,Confirmation of receipt,2011/07/28 15:36:16,Resource01,General,Group 8,Internet,2011-08-09 09:26:18.340000+02:00,Resource11,EMPTY,1
case-8775,T02 Check confirmation of receipt,2011/07/28 15:37:25,Resource01,General,Group 8,Internet,2011-08-09 09:26:18.340000+02:00,Resource11,Group 4,2
case-8775,T04 Determine confirmation of receipt,2011/07/28 15:38:37,Resource01,General,Group 8,Internet,2011-08-09 09:26:18.340000+02:00,Resource11,Group 3,6
case-8775,T05 Print and send confirmation of receipt,2011/07/28 15:39:54,Resource01,General,Group 8,Internet,2011-08-09 09:26:18.340000+02:00,Resource11,Group 2,7
case-8775,T06 Determine necessity of stop advice,2011/07/28 15:40:15,Resource01,General,Group 8,Internet,2011-08-09 09:26:18.340000+02:00,Resource11,Group 1,4
case-8775,T10 Determine necessity to stop indication,2011/07/28 15:40:35,Resource01,General,Group 8,Internet,2011-08-09 09:26:18.340000+02:00,Resource11,Group 1,5
case-5521,Confirmation of receipt,2011/01/27 10:16:05,Resource21,General,,Desk,2011-03-23 14:26:35.578000+01:00,Resource09,Group 1,1
case-5521,T02 Check confirmation of receipt,2011/02/07 09:59:47,Resource09,General,,Desk,2011-03-23 14:26:35.578000+01:00,Resource09,EMPTY,2
case-5521,T06 Determine necessity of stop advice,2011/02/07 10:36:21,Resource09,General,,Desk,2011-03-23 14:26:35.578000+01:00,Resource09,Group 1,4
case-5521,T10 Determine necessity to stop indication,2011/02/07 10:36:43,Resource09,General,,Desk,2011-03-23 14:26:35.578000+01:00,Resource09,Group 1,5
case-5521,T04 Determine confirmation of receipt,2011/02/09 09:07:00,Resource09,General,,Desk,2011-03-23 14:26:35.578000+01:00,Resource09,EMPTY,6
case-5521,T05 Print and send confirmation of receipt,2011/02/09 09:07:17,Resource09,General,,Desk,2011-03-23 14:26:35.578000+01:00,Resource09,Group 2,7
case-8100,Confirmation of receipt,2011/06/20 09:03:00,Resource06,General,Group 5,Internet,2011-06-24 10:10:32.020000+02:00,Resource06,Group 1,1
case-8100,T02 Check confirmation of receipt,2011/06/20 09:19:35,Resource06,General,Group 5,Internet,2011-06-24 10:10:32.020000+02:00,Resource06,Group 4,2
case-8100,T04 Determine confirmation of receipt,2011/06/20 09:19:53,Resource06,General,Group 5,Internet,2011-06-24 10:10:32.020000+02:00,Resource06,Group 3,6
case-8100,T05 Print and send confirmation of receipt,2011/06/20 09:20:10,Resource06,General,Group 5,Internet,2011-06-24 10:10:32.020000+02:00,Resource06,Group 2,7
case-8100,T06 Determine necessity of stop advice,2011/06/20 09:20:34,Resource06,General,Group 5,Internet,2011-06-24 10:10:32.020000+02:00,Resource06,Group 1,4
case-8100,T10 Determine necessity to stop indication,2011/06/20 11:00:29,Resource06,General,Group 5,Internet,2011-06-24 10:10:32.020000+02:00,Resource06,Group 1,5
case-4765,Confirmation of receipt,2010/12/17 10:15:20,Resource10,General,,Internet,2011-01-13 09:53:06.668000+01:00,Resource07,Group 1,1
case-4765,T02 Check confirmation of receipt,2010/12/17 10:25:35,Resource10,General,,Internet,2011-01-13 09:53:06.668000+01:00,Resource07,Group 4,2
case-4765,T04 Determine confirmation of receipt,2010/12/17 10:36:12,Resource10,General,,Internet,2011-01-13 09:53:06.668000+01:00,Resource07,Group 3,6
case-4765,T06 Determine necessity of stop advice,2010/12/24 14:28:48,Resource07,General,,Internet,2011-01-13 09:53:06.668000+01:00,Resource07,EMPTY,4
case-4765,T10 Determine necessity to stop indication,2010/12/24 14:31:04,Resource07,General,,Internet,2011-01-13 09:53:06.668000+01:00,Resource07,Group 1,5
case-4765,T05 Print and send confirmation of receipt,2011/01/06 10:50:16,Resource07,General,,Internet,2011-01-13 09:53:06.668000+01:00,Resource07,Group 2,7
case-8081,Confirmation of receipt,2011/07/05 13:29:10,Resource16,General,Group 8,Internet,2011-07-25 09:12:43.992000+02:00,Resource11,EMPTY,1
case-8081,T02 Check confirmation of receipt,2011/07/05 13:29:38,Resource16,General,Group 8,Internet,2011-07-25 09:12:43.992000+02:00,Resource11,Group 4,2
case-8081,T04 Determine confirmation of receipt,2011/07/05 13:30:01,Resource16,General,Group 8,Internet,2011-07-25 09:12:43.992000+02:00,Resource11,Group 3,6
case-8081,T05 Print and send confirmation of receipt,2011/07/05 13:30:40,Resource16,General,Group 8,Internet,2011-07-25 09:12:43.992000+02:00,Resource11,Group 2,7
case-8081,T06 Determine necessity of stop advice,2011/07/05 13:31:04,Resource16,General,Group 8,Internet,2011-07-25 09:12:43.992000+02:00,Resource11,Group 1,4
case-8081,T10 Determine necessity to stop indication,2011/07/05 13:31:29,Resource16,General,Group 8,Internet,2011-07-25 09:12:43.992000+02:00,Resource11,Group 1,5
case-5707,Confirmation of receipt,2011/02/17 15:29:12,Resource01,General,,Internet,2011-03-03 11:36:28.283000+01:00,Resource11,EMPTY,1
case-5707,T02 Check confirmation of receipt,2011/02/17 15:30:29,Resource01,General,,Internet,2011-03-03 11:36:28.283000+01:00,Resource11,Group 4,2
case-5707,T04 Determine confirmation of receipt,2011/02/17 15:30:40,Resource01,General,,Internet,2011-03-03 11:36:28.283000+01:00,Resource11,Group 3,6
case-5707,T05 Print and send confirmation of receipt,2011/02/17 15:30:50,Resource01,General,,Internet,2011-03-03 11:36:28.283000+01:00,Resource11,Group 2,7
case-5707,T06 Determine necessity of stop advice,2011/02/17 15:31:07,Resource01,General,,Internet,2011-03-03 11:36:28.283000+01:00,Resource11,Group 1,4
case-5707,T10 Determine necessity to stop indication,2011/02/17 15:31:21,Resource01,General,,Internet,2011-03-03 11:36:28.283000+01:00,Resource11,Group 1,5
case-8958,Confirmation of receipt,2011/08/09 10:11:55,Resource14,General,Group 5,Internet,2011-10-31 16:46:01.941000+01:00,Resource14,Group 1,1
case-8958,T02 Check confirmation of receipt,2011/08/09 10:12:36,Resource14,General,Group 5,Internet,2011-10-31 16:46:01.941000+01:00,Resource14,Group 4,2
case-8958,T04 Determine confirmation of receipt,2011/08/09 10:12:56,Resource14,General,Group 5,Internet,2011-10-31 16:46:01.941000+01:00,Resource14,Group 3,6
case-8958,T05 Print and send confirmation of receipt,2011/08/09 10:13:22,Resource14,General,Group 5,Internet,2011-10-31 16:46:01.941000+01:00,Resource14,Group 2,7
case-8958,T06 Determine necessity of stop advice,2011/08/09 10:41:14,Resource14,General,Group 5,Internet,2011-10-31 16:46:01.941000+01:00,Resource14,Group 1,4
